UUID,SAD,STR,SITMOD,DIST,REAP,RUM,EMOCOPE,time_hours,delta_t
83a3316a-ae5c-4dc0-9155-fd41aebc178b,61.0,9.0,91.0,81.0,78.0,57.0,77.0,174.56666666666666,1.5666666666666629
83a3316a-ae5c-4dc0-9155-fd41aebc178b,21.0,9.0,84.0,72.0,86.0,18.0,76.0,175.81666666666666,1.25
83a3316a-ae5c-4dc0-9155-fd41aebc178b,18.0,15.0,78.0,67.0,73.0,63.0,22.0,192.58333333333334,16.76666666666668
83a3316a-ae5c-4dc0-9155-fd41aebc178b,18.0,19.0,77.0,71.0,72.0,19.0,72.0,194.05,1.4666666666666686
83a3316a-ae5c-4dc0-9155-fd41aebc178b,18.0,15.0,70.0,18.0,75.0,24.0,68.0,195.51666666666668,1.4666666666666686
83a3316a-ae5c-4dc0-9155-fd41aebc178b,13.0,17.0,16.0,2.0,92.0,77.0,11.0,197.1,1.5833333333333144
83a3316a-ae5c-4dc0-9155-fd41aebc178b,3.0,2.0,96.0,10.0,75.0,15.0,82.0,198.28333333333333,1.1833333333333371
83a3316a-ae5c-4dc0-9155-fd41aebc178b,24.0,17.0,16.0,91.0,74.0,81.0,86.0,199.83333333333334,1.5500000000000114
83a3316a-ae5c-4dc0-9155-fd41aebc178b,0.0,0.0,73.0,,,80.0,,201.61666666666667,1.7833333333333314
83a3316a-ae5c-4dc0-9155-fd41aebc178b,1.0,15.0,68.0,71.0,18.0,36.0,76.0,214.71666666666667,13.099999999999994
83a3316a-ae5c-4dc0-9155-fd41aebc178b,79.0,13.0,24.0,75.0,77.0,63.0,18.0,216.0,1.2833333333333314
83a3316a-ae5c-4dc0-9155-fd41aebc178b,5.0,0.0,12.0,15.0,66.0,15.0,70.0,217.55,1.5500000000000114
83a3316a-ae5c-4dc0-9155-fd41aebc178b,12.0,13.0,12.0,10.0,11.0,5.0,16.0,218.41666666666666,0.8666666666666458
83a3316a-ae5c-4dc0-9155-fd41aebc178b,14.0,0.0,20.0,89.0,20.0,82.0,93.0,219.28333333333333,0.8666666666666742
83a3316a-ae5c-4dc0-9155-fd41aebc178b,100.0,70.0,0.0,100.0,22.0,98.0,100.0,220.81666666666666,1.5333333333333314
83a3316a-ae5c-4dc0-9155-fd41aebc178b,100.0,86.0,85.0,15.0,4.0,32.0,76.0,222.63333333333333,1.8166666666666629
83a3316a-ae5c-4dc0-9155-fd41aebc178b,7.0,13.0,80.0,79.0,86.0,12.0,86.0,224.15,1.51666666666668
83a3316a-ae5c-4dc0-9155-fd41aebc178b,16.0,20.0,87.0,80.0,67.0,15.0,73.0,225.4,1.25
83a3316a-ae5c-4dc0-9155-fd41aebc178b,3.0,8.0,76.0,82.0,71.0,11.0,73.0,238.71666666666667,13.316666666666663
83a3316a-ae5c-4dc0-9155-fd41aebc178b,36.0,18.0,23.0,10.0,14.0,15.0,79.0,239.78333333333333,1.0666666666666629
83a3316a-ae5c-4dc0-9155-fd41aebc178b,25.0,20.0,74.0,28.0,30.0,19.0,33.0,241.3,1.51666666666668
83a3316a-ae5c-4dc0-9155-fd41aebc178b,23.0,0.0,85.0,81.0,74.0,22.0,23.0,242.98333333333332,1.6833333333333087
83a3316a-ae5c-4dc0-9155-fd41aebc178b,21.0,71.0,9.0,81.0,28.0,76.0,72.0,245.16666666666666,2.183333333333337
83a3316a-ae5c-4dc0-9155-fd41aebc178b,13.0,9.0,73.0,69.0,91.0,7.0,68.0,262.71666666666664,17.549999999999983
83a3316a-ae5c-4dc0-9155-fd41aebc178b,8.0,10.0,18.0,75.0,86.0,13.0,24.0,263.73333333333335,1.0166666666667084
83a3316a-ae5c-4dc0-9155-fd41aebc178b,14.0,68.0,22.0,17.0,29.0,6.0,55.0,264.6333333333333,0.8999999999999773
83a3316a-ae5c-4dc0-9155-fd41aebc178b,20.0,20.0,65.0,15.0,65.0,25.0,69.0,266.3833333333333,1.75
83a3316a-ae5c-4dc0-9155-fd41aebc178b,8.0,1.0,14.0,67.0,82.0,13.0,70.0,267.8333333333333,1.4499999999999886
83a3316a-ae5c-4dc0-9155-fd41aebc178b,28.0,10.0,85.0,24.0,86.0,17.0,73.0,269.1166666666667,1.2833333333333599
83a3316a-ae5c-4dc0-9155-fd41aebc178b,35.0,42.0,79.0,66.0,87.0,12.0,27.0,270.1666666666667,1.0500000000000114
83a3316a-ae5c-4dc0-9155-fd41aebc178b,21.0,22.0,82.0,86.0,89.0,3.0,81.0,271.4166666666667,1.25
83a3316a-ae5c-4dc0-9155-fd41aebc178b,16.0,18.0,79.0,79.0,81.0,21.0,68.0,272.93333333333334,1.5166666666666515
83a3316a-ae5c-4dc0-9155-fd41aebc178b,15.0,10.0,11.0,91.0,89.0,14.0,74.0,274.3666666666667,1.4333333333333371
83a3316a-ae5c-4dc0-9155-fd41aebc178b,16.0,7.0,71.0,24.0,73.0,19.0,76.0,288.21666666666664,13.849999999999966
83a3316a-ae5c-4dc0-9155-fd41aebc178b,11.0,10.0,74.0,82.0,75.0,16.0,61.0,289.68333333333334,1.466666666666697
83a3316a-ae5c-4dc0-9155-fd41aebc178b,33.0,92.0,83.0,79.0,89.0,16.0,12.0,290.6166666666667,0.9333333333333371
83a3316a-ae5c-4dc0-9155-fd41aebc178b,13.0,20.0,99.0,100.0,100.0,17.0,69.0,291.7,1.0833333333333144
83a3316a-ae5c-4dc0-9155-fd41aebc178b,1.0,32.0,85.0,76.0,91.0,11.0,20.0,292.73333333333335,1.0333333333333599
83a3316a-ae5c-4dc0-9155-fd41aebc178b,16.0,13.0,14.0,87.0,84.0,11.0,83.0,293.85,1.1166666666666742
83a3316a-ae5c-4dc0-9155-fd41aebc178b,18.0,20.0,76.0,22.0,76.0,21.0,72.0,295.1166666666667,1.2666666666666515
83a3316a-ae5c-4dc0-9155-fd41aebc178b,19.0,19.0,,,,,,296.28333333333336,1.1666666666666856
83a3316a-ae5c-4dc0-9155-fd41aebc178b,0.0,0.0,70.0,23.0,70.0,67.0,72.0,297.96666666666664,1.6833333333332803
83a3316a-ae5c-4dc0-9155-fd41aebc178b,10.0,30.0,19.0,13.0,17.0,18.0,66.0,310.71666666666664,12.75
83a3316a-ae5c-4dc0-9155-fd41aebc178b,15.0,19.0,82.0,83.0,19.0,27.0,84.0,311.8333333333333,1.1166666666666742
83a3316a-ae5c-4dc0-9155-fd41aebc178b,23.0,76.0,71.0,69.0,70.0,28.0,31.0,312.85,1.0166666666667084
83a3316a-ae5c-4dc0-9155-fd41aebc178b,15.0,90.0,6.0,5.0,73.0,11.0,20.0,314.56666666666666,1.7166666666666401
83a3316a-ae5c-4dc0-9155-fd41aebc178b,0.0,60.0,86.0,20.0,85.0,10.0,73.0,315.65,1.0833333333333144
83a3316a-ae5c-4dc0-9155-fd41aebc178b,1.0,2.0,91.0,93.0,96.0,9.0,95.0,316.5,0.8500000000000227
83a3316a-ae5c-4dc0-9155-fd41aebc178b,25.0,34.0,76.0,21.0,67.0,57.0,70.0,318.96666666666664,2.46666666666664
83a3316a-ae5c-4dc0-9155-fd41aebc178b,24.0,75.0,79.0,68.0,73.0,81.0,81.0,320.48333333333335,1.5166666666667084
83a3316a-ae5c-4dc0-9155-fd41aebc178b,6.0,14.0,13.0,79.0,17.0,14.0,81.0,321.46666666666664,0.9833333333332916
83a3316a-ae5c-4dc0-9155-fd41aebc178b,4.0,11.0,85.0,8.0,82.0,11.0,83.0,334.71666666666664,13.25
83a3316a-ae5c-4dc0-9155-fd41aebc178b,9.0,10.0,74.0,86.0,12.0,17.0,81.0,335.65,0.9333333333333371
83a3316a-ae5c-4dc0-9155-fd41aebc178b,13.0,12.0,73.0,66.0,78.0,11.0,70.0,336.5,0.8500000000000227
83a3316a-ae5c-4dc0-9155-fd41aebc178b,4.0,12.0,77.0,11.0,13.0,12.0,83.0,339.48333333333335,2.9833333333333485
83a3316a-ae5c-4dc0-9155-fd41aebc178b,5.0,7.0,86.0,89.0,92.0,15.0,79.0,340.9166666666667,1.4333333333333371
83a3316a-ae5c-4dc0-9155-fd41aebc178b,15.0,14.0,89.0,86.0,18.0,10.0,74.0,342.68333333333334,1.7666666666666515
83a3316a-ae5c-4dc0-9155-fd41aebc178b,7.0,16.0,62.0,65.0,65.0,72.0,61.0,346.48333333333335,3.8000000000000114
83a3316a-ae5c-4dc0-9155-fd41aebc178b,38.0,34.0,28.0,23.0,67.0,76.0,55.0,362.5,16.01666666666665
83a3316a-ae5c-4dc0-9155-fd41aebc178b,23.0,7.0,71.0,21.0,10.0,20.0,65.0,365.4166666666667,2.9166666666666856
83a3316a-ae5c-4dc0-9155-fd41aebc178b,4.0,7.0,74.0,7.0,81.0,16.0,11.0,367.03333333333336,1.6166666666666742
83a3316a-ae5c-4dc0-9155-fd41aebc178b,3.0,66.0,72.0,71.0,74.0,21.0,29.0,368.68333333333334,1.6499999999999773
83a3316a-ae5c-4dc0-9155-fd41aebc178b,20.0,13.0,10.0,73.0,10.0,12.0,62.0,369.9166666666667,1.2333333333333485
83a3316a-ae5c-4dc0-9155-fd41aebc178b,28.0,12.0,65.0,21.0,78.0,20.0,14.0,382.71666666666664,12.799999999999955
83a3316a-ae5c-4dc0-9155-fd41aebc178b,14.0,18.0,79.0,85.0,64.0,14.0,80.0,384.51666666666665,1.8000000000000114
83a3316a-ae5c-4dc0-9155-fd41aebc178b,18.0,50.0,78.0,70.0,66.0,24.0,74.0,385.93333333333334,1.4166666666666856
83a3316a-ae5c-4dc0-9155-fd41aebc178b,15.0,13.0,75.0,77.0,16.0,28.0,63.0,387.55,1.6166666666666742
83a3316a-ae5c-4dc0-9155-fd41aebc178b,15.0,13.0,76.0,4.0,74.0,9.0,88.0,388.3833333333333,0.8333333333333144
83a3316a-ae5c-4dc0-9155-fd41aebc178b,0.0,0.0,50.0,50.0,50.0,10.0,100.0,389.78333333333336,1.400000000000034
83a3316a-ae5c-4dc0-9155-fd41aebc178b,9.0,13.0,19.0,76.0,17.0,11.0,70.0,391.1166666666667,1.3333333333333144
83a3316a-ae5c-4dc0-9155-fd41aebc178b,14.0,25.0,73.0,75.0,82.0,30.0,68.0,392.56666666666666,1.4499999999999886
83a3316a-ae5c-4dc0-9155-fd41aebc178b,10.0,10.0,20.0,95.0,8.0,5.0,70.0,393.46666666666664,0.8999999999999773
83a3316a-ae5c-4dc0-9155-fd41aebc178b,39.0,41.0,59.0,60.0,57.0,34.0,60.0,406.71666666666664,13.25
83a3316a-ae5c-4dc0-9155-fd41aebc178b,21.0,19.0,66.0,23.0,11.0,74.0,69.0,408.35,1.6333333333333826
83a3316a-ae5c-4dc0-9155-fd41aebc178b,12.0,13.0,84.0,72.0,66.0,11.0,74.0,409.23333333333335,0.8833333333333258
83a3316a-ae5c-4dc0-9155-fd41aebc178b,14.0,18.0,86.0,90.0,92.0,20.0,70.0,411.1666666666667,1.9333333333333371
83a3316a-ae5c-4dc0-9155-fd41aebc178b,19.0,30.0,83.0,11.0,75.0,20.0,18.0,412.28333333333336,1.1166666666666742
83a3316a-ae5c-4dc0-9155-fd41aebc178b,14.0,27.0,69.0,24.0,79.0,5.0,14.0,413.5833333333333,1.2999999999999545
83a3316a-ae5c-4dc0-9155-fd41aebc178b,30.0,19.0,64.0,69.0,78.0,13.0,71.0,414.8333333333333,1.25
83a3316a-ae5c-4dc0-9155-fd41aebc178b,16.0,17.0,85.0,72.0,76.0,10.0,75.0,416.3,1.466666666666697
83a3316a-ae5c-4dc0-9155-fd41aebc178b,4.0,15.0,87.0,83.0,86.0,8.0,96.0,417.93333333333334,1.6333333333333258
83a3316a-ae5c-4dc0-9155-fd41aebc178b,15.0,19.0,22.0,18.0,30.0,8.0,71.0,430.71666666666664,12.783333333333303
83a3316a-ae5c-4dc0-9155-fd41aebc178b,13.0,28.0,67.0,38.0,59.0,35.0,35.0,431.6666666666667,0.9500000000000455
83a3316a-ae5c-4dc0-9155-fd41aebc178b,18.0,69.0,75.0,71.0,76.0,66.0,10.0,432.85,1.1833333333333371
83a3316a-ae5c-4dc0-9155-fd41aebc178b,9.0,14.0,73.0,17.0,66.0,10.0,11.0,434.15,1.2999999999999545
83a3316a-ae5c-4dc0-9155-fd41aebc178b,68.0,72.0,13.0,24.0,35.0,66.0,25.0,435.43333333333334,1.2833333333333599
83a3316a-ae5c-4dc0-9155-fd41aebc178b,19.0,17.0,13.0,70.0,70.0,11.0,74.0,436.93333333333334,1.5
83a3316a-ae5c-4dc0-9155-fd41aebc178b,19.0,26.0,85.0,20.0,77.0,10.0,9.0,438.26666666666665,1.3333333333333144
83a3316a-ae5c-4dc0-9155-fd41aebc178b,16.0,16.0,77.0,70.0,67.0,21.0,17.0,439.3666666666667,1.1000000000000227
83a3316a-ae5c-4dc0-9155-fd41aebc178b,19.0,18.0,83.0,10.0,74.0,14.0,84.0,441.0,1.6333333333333258
83a3316a-ae5c-4dc0-9155-fd41aebc178b,0.0,3.0,88.0,12.0,84.0,10.0,55.0,442.45,1.4499999999999886
83a3316a-ae5c-4dc0-9155-fd41aebc178b,86.0,15.0,79.0,26.0,32.0,14.0,67.0,454.71666666666664,12.266666666666652
83a3316a-ae5c-4dc0-9155-fd41aebc178b,10.0,14.0,68.0,81.0,71.0,12.0,80.0,455.95,1.2333333333333485
83a3316a-ae5c-4dc0-9155-fd41aebc178b,14.0,14.0,13.0,60.0,12.0,8.0,65.0,457.45,1.5
83a3316a-ae5c-4dc0-9155-fd41aebc178b,17.0,12.0,16.0,67.0,77.0,6.0,78.0,459.9166666666667,2.466666666666697
83a3316a-ae5c-4dc0-9155-fd41aebc178b,0.0,0.0,75.0,75.0,25.0,5.0,75.0,461.45,1.533333333333303
83a3316a-ae5c-4dc0-9155-fd41aebc178b,10.0,1.0,11.0,87.0,85.0,15.0,13.0,462.48333333333335,1.0333333333333599
83a3316a-ae5c-4dc0-9155-fd41aebc178b,4.0,12.0,87.0,78.0,73.0,11.0,86.0,464.01666666666665,1.533333333333303
83a3316a-ae5c-4dc0-9155-fd41aebc178b,14.0,16.0,82.0,15.0,81.0,14.0,68.0,465.6166666666667,1.6000000000000227
83a3316a-ae5c-4dc0-9155-fd41aebc178b,19.0,73.0,22.0,66.0,63.0,26.0,38.0,478.71666666666664,13.099999999999966
83a3316a-ae5c-4dc0-9155-fd41aebc178b,10.0,17.0,71.0,91.0,17.0,17.0,74.0,480.56666666666666,1.8500000000000227
83a3316a-ae5c-4dc0-9155-fd41aebc178b,9.0,16.0,17.0,64.0,11.0,10.0,72.0,481.78333333333336,1.216666666666697
83a3316a-ae5c-4dc0-9155-fd41aebc178b,16.0,61.0,22.0,21.0,78.0,14.0,70.0,482.95,1.1666666666666288
83a3316a-ae5c-4dc0-9155-fd41aebc178b,9.0,11.0,9.0,73.0,15.0,13.0,15.0,484.6166666666667,1.6666666666666856
83a3316a-ae5c-4dc0-9155-fd41aebc178b,13.0,7.0,88.0,93.0,89.0,2.0,96.0,486.56666666666666,1.9499999999999886
83a3316a-ae5c-4dc0-9155-fd41aebc178b,15.0,18.0,10.0,14.0,14.0,7.0,13.0,488.2,1.6333333333333258
83a3316a-ae5c-4dc0-9155-fd41aebc178b,22.0,14.0,16.0,79.0,16.0,15.0,8.0,489.1666666666667,0.966666666666697
83a3316a-ae5c-4dc0-9155-fd41aebc178b,14.0,75.0,6.0,8.0,89.0,7.0,13.0,490.21666666666664,1.0499999999999545
862584ee-16ce-4caf-9a6b-4e080f6382c5,17.0,0.0,23.0,79.0,79.0,28.0,83.0,0.0,
862584ee-16ce-4caf-9a6b-4e080f6382c5,3.0,20.0,81.0,77.0,61.0,19.0,72.0,1.8,1.8
862584ee-16ce-4caf-9a6b-4e080f6382c5,12.0,64.0,68.0,21.0,61.0,14.0,29.0,2.75,0.95
862584ee-16ce-4caf-9a6b-4e080f6382c5,19.0,67.0,69.0,33.0,28.0,66.0,53.0,4.533333333333333,1.7833333333333332
862584ee-16ce-4caf-9a6b-4e080f6382c5,25.0,64.0,24.0,82.0,37.0,76.0,19.0,16.683333333333334,12.15
862584ee-16ce-4caf-9a6b-4e080f6382c5,14.0,74.0,29.0,73.0,68.0,21.0,34.0,17.916666666666668,1.2333333333333343
862584ee-16ce-4caf-9a6b-4e080f6382c5,64.0,84.0,74.0,80.0,33.0,23.0,79.0,20.733333333333334,2.8166666666666664
862584ee-16ce-4caf-9a6b-4e080f6382c5,22.0,54.0,77.0,81.0,24.0,14.0,53.0,21.9,1.1666666666666643
862584ee-16ce-4caf-9a6b-4e080f6382c5,20.0,80.0,28.0,32.0,40.0,32.0,64.0,22.866666666666667,0.9666666666666686
862584ee-16ce-4caf-9a6b-4e080f6382c5,21.0,86.0,28.0,86.0,15.0,11.0,27.0,24.266666666666666,1.3999999999999986
862584ee-16ce-4caf-9a6b-4e080f6382c5,25.0,22.0,37.0,25.0,60.0,76.0,68.0,25.683333333333334,1.4166666666666679
862584ee-16ce-4caf-9a6b-4e080f6382c5,27.0,29.0,28.0,74.0,28.0,33.0,64.0,27.5,1.8166666666666664
862584ee-16ce-4caf-9a6b-4e080f6382c5,25.0,32.0,65.0,84.0,83.0,34.0,24.0,28.35,0.8500000000000014
862584ee-16ce-4caf-9a6b-4e080f6382c5,21.0,55.0,21.0,86.0,78.0,74.0,36.0,42.21666666666667,13.866666666666667
862584ee-16ce-4caf-9a6b-4e080f6382c5,78.0,25.0,69.0,20.0,21.0,80.0,26.0,43.36666666666667,1.1499999999999986
862584ee-16ce-4caf-9a6b-4e080f6382c5,27.0,19.0,73.0,22.0,31.0,27.0,67.0,44.65,1.2833333333333314
862584ee-16ce-4caf-9a6b-4e080f6382c5,32.0,27.0,67.0,56.0,57.0,82.0,71.0,46.28333333333333,1.6333333333333329
862584ee-16ce-4caf-9a6b-4e080f6382c5,24.0,20.0,66.0,67.0,19.0,35.0,38.0,47.8,1.5166666666666657
862584ee-16ce-4caf-9a6b-4e080f6382c5,35.0,23.0,80.0,74.0,77.0,68.0,66.0,49.05,1.25
862584ee-16ce-4caf-9a6b-4e080f6382c5,67.0,34.0,29.0,70.0,75.0,74.0,31.0,50.28333333333333,1.2333333333333343
862584ee-16ce-4caf-9a6b-4e080f6382c5,11.0,14.0,56.0,78.0,81.0,75.0,74.0,51.416666666666664,1.1333333333333329
862584ee-16ce-4caf-9a6b-4e080f6382c5,33.0,24.0,48.0,77.0,31.0,77.0,73.0,52.416666666666664,1.0
862584ee-16ce-4caf-9a6b-4e080f6382c5,41.0,11.0,25.0,20.0,20.0,22.0,18.0,64.68333333333334,12.266666666666673
862584ee-16ce-4caf-9a6b-4e080f6382c5,27.0,24.0,16.0,68.0,72.0,32.0,38.0,66.43333333333334,1.75
862584ee-16ce-4caf-9a6b-4e080f6382c5,9.0,19.0,16.0,86.0,87.0,67.0,80.0,68.03333333333333,1.5999999999999943
862584ee-16ce-4caf-9a6b-4e080f6382c5,24.0,38.0,81.0,72.0,80.0,66.0,86.0,70.7,2.6666666666666714
862584ee-16ce-4caf-9a6b-4e080f6382c5,11.0,24.0,71.0,54.0,14.0,67.0,79.0,72.35,1.6499999999999915
862584ee-16ce-4caf-9a6b-4e080f6382c5,27.0,16.0,23.0,24.0,67.0,81.0,68.0,73.81666666666666,1.4666666666666686
862584ee-16ce-4caf-9a6b-4e080f6382c5,24.0,19.0,24.0,77.0,16.0,22.0,77.0,76.03333333333333,2.2166666666666686
862584ee-16ce-4caf-9a6b-4e080f6382c5,23.0,79.0,24.0,84.0,17.0,79.0,77.0,88.68333333333334,12.650000000000006
862584ee-16ce-4caf-9a6b-4e080f6382c5,18.0,72.0,82.0,72.0,79.0,78.0,79.0,90.16666666666667,1.4833333333333343
862584ee-16ce-4caf-9a6b-4e080f6382c5,28.0,77.0,28.0,27.0,78.0,33.0,77.0,92.88333333333334,2.7166666666666686
862584ee-16ce-4caf-9a6b-4e080f6382c5,15.0,65.0,72.0,36.0,38.0,69.0,62.0,94.0,1.11666666666666
862584ee-16ce-4caf-9a6b-4e080f6382c5,28.0,71.0,73.0,85.0,25.0,24.0,77.0,95.58333333333333,1.5833333333333286
862584ee-16ce-4caf-9a6b-4e080f6382c5,20.0,72.0,33.0,9.0,72.0,11.0,35.0,97.28333333333333,1.7000000000000028
862584ee-16ce-4caf-9a6b-4e080f6382c5,26.0,31.0,70.0,31.0,30.0,71.0,81.0,98.15,0.8666666666666742
862584ee-16ce-4caf-9a6b-4e080f6382c5,66.0,71.0,85.0,30.0,34.0,26.0,79.0,99.4,1.25
862584ee-16ce-4caf-9a6b-4e080f6382c5,10.0,13.0,12.0,85.0,22.0,35.0,86.0,112.68333333333334,13.283333333333331
862584ee-16ce-4caf-9a6b-4e080f6382c5,14.0,11.0,70.0,26.0,25.0,81.0,67.0,113.83333333333333,1.1499999999999915
862584ee-16ce-4caf-9a6b-4e080f6382c5,21.0,20.0,13.0,91.0,19.0,75.0,74.0,116.98333333333333,3.1500000000000057
862584ee-16ce-4caf-9a6b-4e080f6382c5,23.0,23.0,91.0,31.0,99.0,81.0,81.0,119.71666666666667,2.7333333333333343
862584ee-16ce-4caf-9a6b-4e080f6382c5,28.0,79.0,11.0,25.0,69.0,74.0,83.0,120.88333333333334,1.1666666666666714
862584ee-16ce-4caf-9a6b-4e080f6382c5,20.0,19.0,79.0,73.0,12.0,78.0,77.0,122.58333333333333,1.6999999999999886
862584ee-16ce-4caf-9a6b-4e080f6382c5,17.0,27.0,87.0,93.0,80.0,83.0,92.0,123.56666666666666,0.9833333333333343
862584ee-16ce-4caf-9a6b-4e080f6382c5,12.0,23.0,30.0,26.0,73.0,74.0,70.0,136.68333333333334,13.116666666666674
862584ee-16ce-4caf-9a6b-4e080f6382c5,20.0,25.0,25.0,19.0,22.0,93.0,80.0,138.25,1.5666666666666629
862584ee-16ce-4caf-9a6b-4e080f6382c5,27.0,20.0,20.0,88.0,89.0,87.0,78.0,139.36666666666667,1.1166666666666742
862584ee-16ce-4caf-9a6b-4e080f6382c5,19.0,26.0,,,,,,140.5,1.1333333333333258
862584ee-16ce-4caf-9a6b-4e080f6382c5,13.0,24.0,37.0,82.0,30.0,86.0,77.0,141.78333333333333,1.2833333333333314
862584ee-16ce-4caf-9a6b-4e080f6382c5,36.0,24.0,61.0,55.0,68.0,54.0,66.0,142.7,0.9166666666666572
862584ee-16ce-4caf-9a6b-4e080f6382c5,67.0,24.0,31.0,84.0,80.0,77.0,77.0,144.15,1.450000000000017
862584ee-16ce-4caf-9a6b-4e080f6382c5,70.0,31.0,77.0,71.0,23.0,92.0,81.0,145.33333333333334,1.1833333333333371
862584ee-16ce-4caf-9a6b-4e080f6382c5,25.0,69.0,37.0,33.0,78.0,67.0,80.0,148.26666666666668,2.933333333333337
862584ee-16ce-4caf-9a6b-4e080f6382c5,21.0,27.0,87.0,83.0,85.0,46.0,82.0,160.68333333333334,12.416666666666657
862584ee-16ce-4caf-9a6b-4e080f6382c5,18.0,28.0,65.0,69.0,27.0,31.0,32.0,161.81666666666666,1.1333333333333258
862584ee-16ce-4caf-9a6b-4e080f6382c5,30.0,16.0,79.0,75.0,25.0,82.0,79.0,162.7,0.8833333333333258
862584ee-16ce-4caf-9a6b-4e080f6382c5,26.0,24.0,81.0,81.0,77.0,83.0,78.0,164.45,1.75
862584ee-16ce-4caf-9a6b-4e080f6382c5,22.0,23.0,73.0,84.0,81.0,78.0,72.0,165.8,1.3500000000000227
862584ee-16ce-4caf-9a6b-4e080f6382c5,72.0,26.0,81.0,29.0,79.0,88.0,78.0,167.43333333333334,1.6333333333333258
862584ee-16ce-4caf-9a6b-4e080f6382c5,0.0,37.0,76.0,79.0,75.0,29.0,82.0,169.16666666666666,1.73333333333332
862584ee-16ce-4caf-9a6b-4e080f6382c5,16.0,9.0,70.0,26.0,37.0,68.0,74.0,170.76666666666668,1.6000000000000227
862584ee-16ce-4caf-9a6b-4e080f6382c5,0.0,0.0,68.0,71.0,75.0,34.0,84.0,171.76666666666668,1.0
862584ee-16ce-4caf-9a6b-4e080f6382c5,17.0,82.0,14.0,84.0,25.0,18.0,81.0,184.68333333333334,12.916666666666657
862584ee-16ce-4caf-9a6b-4e080f6382c5,25.0,86.0,80.0,28.0,67.0,70.0,81.0,185.56666666666666,0.8833333333333258
862584ee-16ce-4caf-9a6b-4e080f6382c5,24.0,84.0,58.0,79.0,74.0,16.0,65.0,187.01666666666668,1.450000000000017
862584ee-16ce-4caf-9a6b-4e080f6382c5,23.0,23.0,30.0,21.0,81.0,71.0,21.0,189.95,2.9333333333333087
862584ee-16ce-4caf-9a6b-4e080f6382c5,22.0,26.0,32.0,70.0,79.0,72.0,32.0,191.05,1.1000000000000227
862584ee-16ce-4caf-9a6b-4e080f6382c5,18.0,76.0,17.0,89.0,24.0,15.0,62.0,192.33333333333334,1.2833333333333314
862584ee-16ce-4caf-9a6b-4e080f6382c5,27.0,79.0,72.0,82.0,23.0,83.0,78.0,193.43333333333334,1.0999999999999943
862584ee-16ce-4caf-9a6b-4e080f6382c5,26.0,25.0,37.0,81.0,34.0,88.0,83.0,195.75,2.316666666666663
862584ee-16ce-4caf-9a6b-4e080f6382c5,8.0,26.0,55.0,64.0,61.0,72.0,49.0,210.23333333333332,14.48333333333332
862584ee-16ce-4caf-9a6b-4e080f6382c5,22.0,60.0,70.0,26.0,77.0,75.0,79.0,211.15,0.9166666666666856
862584ee-16ce-4caf-9a6b-4e080f6382c5,21.0,30.0,18.0,28.0,18.0,73.0,69.0,212.86666666666667,1.7166666666666686
862584ee-16ce-4caf-9a6b-4e080f6382c5,25.0,47.0,32.0,73.0,75.0,78.0,79.0,214.31666666666666,1.4499999999999886
862584ee-16ce-4caf-9a6b-4e080f6382c5,24.0,79.0,30.0,30.0,74.0,74.0,76.0,215.73333333333332,1.4166666666666572
862584ee-16ce-4caf-9a6b-4e080f6382c5,18.0,12.0,78.0,66.0,37.0,76.0,71.0,217.01666666666668,1.2833333333333599
862584ee-16ce-4caf-9a6b-4e080f6382c5,30.0,20.0,19.0,69.0,29.0,83.0,34.0,218.48333333333332,1.4666666666666401
862584ee-16ce-4caf-9a6b-4e080f6382c5,31.0,43.0,60.0,68.0,70.0,39.0,44.0,220.11666666666667,1.6333333333333542
862584ee-16ce-4caf-9a6b-4e080f6382c5,35.0,30.0,44.0,71.0,65.0,66.0,85.0,232.68333333333334,12.566666666666663
862584ee-16ce-4caf-9a6b-4e080f6382c5,67.0,75.0,31.0,70.0,78.0,75.0,77.0,235.08333333333334,2.4000000000000057
862584ee-16ce-4caf-9a6b-4e080f6382c5,42.0,65.0,89.0,53.0,87.0,77.0,75.0,235.91666666666666,0.8333333333333144
862584ee-16ce-4caf-9a6b-4e080f6382c5,73.0,83.0,26.0,32.0,30.0,53.0,60.0,237.45,1.5333333333333314
862584ee-16ce-4caf-9a6b-4e080f6382c5,49.0,26.0,78.0,68.0,32.0,69.0,72.0,238.75,1.3000000000000114
862584ee-16ce-4caf-9a6b-4e080f6382c5,39.0,37.0,60.0,32.0,63.0,71.0,68.0,239.88333333333333,1.1333333333333258
862584ee-16ce-4caf-9a6b-4e080f6382c5,58.0,70.0,77.0,79.0,73.0,73.0,38.0,241.05,1.1666666666666856
862584ee-16ce-4caf-9a6b-4e080f6382c5,27.0,34.0,30.0,29.0,60.0,83.0,37.0,242.45,1.3999999999999773
862584ee-16ce-4caf-9a6b-4e080f6382c5,19.0,35.0,80.0,72.0,86.0,72.0,64.0,243.93333333333334,1.4833333333333485
862584ee-16ce-4caf-9a6b-4e080f6382c5,37.0,73.0,67.0,69.0,69.0,71.0,75.0,258.26666666666665,14.333333333333314
862584ee-16ce-4caf-9a6b-4e080f6382c5,31.0,70.0,28.0,66.0,29.0,70.0,73.0,260.0,1.7333333333333485
862584ee-16ce-4caf-9a6b-4e080f6382c5,33.0,69.0,39.0,72.0,75.0,69.0,70.0,261.25,1.25
